surface,tourney_date,winner_id,loser_id,score,best_of,winner_rank,winner_rank_points,loser_rank,loser_rank_points
1,20180319,106026,105806,7-5 6-3,3,107,545,75,702
1,20180319,104919,105385,3-6 6-4 6-2,3,45,1080,110,506
1,20180319,133430,104678,6-3 6-7(4) 7-6(6),3,46,1076,68,790
1,20180319,105430,105575,6-1 4-6 7-6(4),3,93,627,103,574
1,20180319,200095,105985,7-6(4) 6-4,3,211,261,172,321
1,20180319,105583,104547,3-6 7-6(2) 6-4,3,108,540,66,813
1,20180319,105539,105379,7-5 6-4,3,88,641,48,1043
1,20180319,106421,126774,2-6 6-4 6-2,3,52,959,70,769
1,20180319,105932,105341,1-6 6-2 7-5,3,89,640,86,656
1,20180319,105657,105062,7-6(2) 6-4,3,84,661,83,665
1,20180319,126207,106044,6-3 7-6(4),3,63,844,87,648
1,20180319,106415,200282,6-2 6-4,3,374,109,130,428
1,20180319,104797,200175,7-5 6-4,3,85,658,179,317
1,20180319,105449,103607,6-3 6-3,3,54,940,152,367
1,20180319,104198,105815,7-6(3) 7-6(6),3,69,779,58,903
1,20180319,106423,123921,6-1 6-2,3,175,319,150,374
1,20180319,105227,105732,7-5 6-3,3,3,4905,81,675
1,20180319,105577,126094,7-6(5) 6-4,3,77,687,34,1393
1,20180319,104022,104180,4-6 6-4 6-2,3,102,589,28,1500
1,20180319,104545,106210,7-6(3) 1-6 6-3,3,17,2170,64,835
1,20180319,111581,105138,7-6(4) 2-6 6-4,3,176,319,15,2255
1,20180319,111202,105051,6-3 7-5,3,23,1727,76,690
1,20180319,111577,103852,6-4 6-2,3,49,1038,32,1420
1,20180319,105311,105676,6-0 6-1,3,80,680,9,3190
1,20180319,105777,109739,4-6 6-2 6-1,3,4,4600,73,742
1,20180319,104871,104755,7-5 6-1,3,90,640,37,1305
1,20180319,105683,144707,6-3 6-3,3,25,1630,407,92
1,20180319,106043,111797,6-3 6-1,3,16,2220,65,830
1,20180319,105332,104925,6-3 6-4,3,47,1075,12,2300
1,20180319,105936,106281,6-3 6-2,3,27,1539,169,326
1,20180319,105453,105357,7-6(4) 4-6 6-3,3,33,1415,96,613
1,20180319,105223,104898,6-4 5-7 6-2,3,6,4155,44,1120
1,20180319,106058,106026,6-3 7-6(3),3,11,2335,107,545
1,20180319,106432,104919,6-7(5) 6-3 6-4,3,36,1366,45,1080
1,20180319,133430,106000,6-1 7-5,3,46,1076,30,1430
1,20180319,105023,105430,7-6(4) 6-1,3,14,2265,93,627
1,20180319,104926,200095,6-2 6-4,3,18,2155,211,261
1,20180319,106401,105583,6-4 6-1,3,20,1945,108,540
1,20180319,103970,105539,6-2 6-2,3,35,1370,88,641
1,20180319,100644,106421,6-4 1-6 7-6(5),3,5,4505,52,959
1,20180319,104731,105932,6-4 6-3,3,8,3235,89,640
1,20180319,111575,105657,7-5 6-3,3,41,1220,84,661
1,20180319,126207,106378,7-6(4) 4-6 7-6(5),3,63,844,26,1627
1,20180319,104607,106415,6-1 6-4,3,13,2275,374,109
1,20180319,105807,104797,6-1 6-0,3,19,2045,85,658
1,20180319,105449,105173,6-3 6-3,3,54,940,22,1735
1,20180319,104269,104198,4-6 6-0 6-2,3,39,1260,69,779
1,20180319,106423,103819,3-6 6-3 7-6(4),3,175,319,1,9660
1,20180319,105227,105577,7-5 7-6(4),3,3,4905,77,687
1,20180319,104545,104022,6-4 6-3,3,17,2170,102,589
1,20180319,111202,111581,6-1 6-1,3,23,1727,176,319
1,20180319,105311,111577,1-6 6-3 6-4,3,80,680,49,1038
1,20180319,104871,105777,6-4 6-4,3,90,640,4,4600
1,20180319,105683,106043,7-6(5) 6-3,3,25,1630,16,2220
1,20180319,105936,105332,6-3 6-3,3,27,1539,47,1075
1,20180319,105223,105453,6-2 6-2,3,6,4155,33,1415
1,20180319,106432,106058,5-7 7-6(4) 6-3,3,36,1366,11,2335
1,20180319,133430,105023,6-4 3-6 7-5,3,46,1076,14,2265
1,20180319,106401,104926,6-3 6-3,3,20,1945,18,2155
1,20180319,100644,103970,2-6 6-2 6-4,3,5,4505,35,1370
1,20180319,104731,111575,4-6 6-2 6-3,3,8,3235,41,1220
1,20180319,126207,104607,6-7(2) 6-2 7-6(1),3,63,844,13,2275
1,20180319,105807,105449,6-4 6-4,3,19,2045,54,940
1,20180319,104269,106423,3-6 6-4 7-6(4),3,39,1260,175,319
1,20180319,104545,105227,7-6(0) 6-3,3,17,2170,3,4905
1,20180319,111202,105311,6-4 6-3,3,23,1727,80,680
1,20180319,105683,104871,6-3 6-4,3,25,1630,90,640
1,20180319,105223,105936,6-4 6-2,3,6,4155,27,1539
1,20180319,106432,133430,7-6(2) 4-6 6-4,3,36,1366,46,1076
1,20180319,100644,106401,6-4 6-4,3,5,4505,20,1945
1,20180319,104731,126207,7-6(3) 6-4,3,8,3235,63,844
1,20180319,105807,104269,6-0 6-3,3,19,2045,39,1260
1,20180319,104545,111202,6-1 6-4,3,17,2170,23,1727
1,20180319,105223,105683,5-7 7-6(1) 7-6(3),3,6,4155,25,1630
1,20180319,100644,106432,6-4 6-4,3,5,4505,36,1366
1,20180319,105807,104731,6-4 5-7 7-6(6),3,19,2045,8,3235
1,20180319,104545,105223,6-1 7-6(2),3,17,2170,6,4155
1,20180319,100644,105807,7-6(4) 6-2,3,5,4505,19,2045
1,20180319,104545,100644,6-7(4) 6-4 6-4,3,17,2170,5,4505
2,20180406,111797,106044,4-6 7-6(6) 6-2,3,64,822,87,650
2,20180406,106043,106426,7-6(2) 6-7(2) 6-2,3,15,2220,217,256
2,20180406,106043,111797,6-4 6-4,3,15,2220,64,822
2,20180406,105550,106426,6-3 7-6(3),3,63,830,217,256
1,20180406,110602,126094,7-6(5) 6-4,3,195,294,35,1378
1,20180406,106421,124116,6-1 6-2,3,49,984,141,408
1,20180406,103781,105539,6-3 3-6 6-3,3,586,50,85,660
2,20180406,106000,105613,6-4 6-1,3,32,1415,147,385
2,20180406,105373,105806,7-6(5) 6-1,3,130,425,95,623
2,20180406,105373,106000,6-3 7-6(3),3,130,425,32,1415
2,20180406,105806,106075,7-6(0) 2-6 6-3,3,95,623,138,412
1,20180406,106329,105053,6-1 6-2,3,125,450,290,168
1,20180406,123755,106105,3-6 6-2 6-1,3,257,198,234,225
1,20180406,123755,106329,6-3 6-3,3,257,198,125,450
1,20180406,105292,106252,6-3 7-6(0),3,305,159,359,124
2,20180406,106210,122548,6-0 6-1,3,65,815,276,181
2,20180406,106361,104534,3-6 6-3 6-1,3,208,268,98,613
2,20180406,200075,106324,7-5 6-3,3,570,53,233,227
1,20180406,200059,106368,7-6(4) 6-4,3,332,139,132,421
1,20180406,105585,111576,6-4 6-1,3,247,205,213,260
1,20180406,106368,105842,7-6(4) 6-3,3,132,421,248,204
1,20180406,105432,200059,6-4 6-2,3,263,193,332,139
4,20180406,104797,103529,7-6(17) 4-1 RET,3,83,673,,
4,20180406,103499,122109,6-7(6) 6-4 6-4,3,1770,1,378,110
4,20180406,104797,103499,6-1 6-3,3,83,673,1770,1
4,20180406,126939,207836,6-3 6-1,3,906,14,1770,1
1,20180406,105311,144707,6-4 6-4,3,70,760,355,125
1,20180406,111200,105671,7-6(11) 6-4,3,133,418,106,551
1,20180406,105311,111200,6-4 6-4,3,70,760,133,418
1,20180406,144707,105671,6-3 6-4,3,355,125,106,551
2,20180406,100644,103970,6-4 6-2 6-2,3,4,4925,33,1405
2,20180406,104745,104259,6-2 6-2 6-3,5,1,8770,34,1380
2,20180406,104745,100644,6-1 6-4 6-4,5,1,8770,4,4925
2,20180406,103970,104259,7-6(1) 3-6 7-6(4) 4-6 7-5,5,33,1405,34,1380
2,20180406,106298,104312,6-3 6-2 4-6 3-6 6-1,5,11,2410,62,851
2,20180406,104926,104871,6-7(6) 6-2 6-2 6-3,5,20,1840,80,685
2,20180406,106298,104926,2-6 6-1 7-6(3) 6-3,5,11,2410,20,1840
2,20180406,105227,122078,6-2 6-1 6-2,5,3,4985,258,197
2,20180406,105062,106432,3-6 7-6(5) 6-4 6-2,5,92,634,28,1501
2,20180406,105227,105062,6-1 6-1 6-1,5,3,4985,92,634
1,20180406,104545,106167,6-3 6-7(4) 7-6(8) 6-4,5,9,3125,319,148
1,20180406,105023,105074,6-1 7-6(5) 7-5,5,14,2265,110,523
1,20180406,105992,105074,6-3 6-4,3,54,945,110,523
1,20180407,105747,104233,3-6 6-3 7-6(6),3,313,157,549,56
1,20180407,126174,109698,6-4 6-4,3,311,157,,
1,20180407,208029,126174,6-2 7-6(14),3,,,311,157
1,20180407,105349,105827,6-3 1-6 6-3,3,453,80,251,203
1,20180407,105575,200325,6-2 6-7(6) 6-3,3,84,668,592,48
1,20180407,105575,105349,6-2 6-3,3,84,668,453,80
1,20180407,200325,105827,7-5 6-2,3,592,48,251,203
1,20180407,133975,138846,6-4 6-1,3,439,85,1164,6
1,20180407,200273,124022,6-4 1-6 6-4,3,981,11,978,11
1,20180407,133975,124022,7-6(5) 6-3,3,439,85,978,11
1,20180407,126204,122669,6-4 7-6(3),3,1027,9,411,96
1,20180407,126190,106250,6-3 3-6 6-4,3,842,18,807,20
1,20180407,106250,122669,7-6(6) 3-6 6-3,3,807,20,411,96
1,20180407,111794,105626,6-2 6-2,3,226,242,490,70
1,20180407,111761,104308,7-5 7-5,3,472,76,1139,6
1,20180407,111794,111761,6-3 6-2,3,226,242,472,76
1,20180407,207415,207400,6-3 6-4,3,1334,3,1322,3
1,20180407,105657,144760,6-0 6-1,3,82,680,718,28
1,20180407,104494,104467,6-0 7-6(3),3,535,59,571,53
1,20180407,106021,207479,6-0 6-4,3,419,91,1533,2
1,20180407,202210,206642,6-2 6-0,3,1167,6,,
2,20180407,106150,127143,6-2 6-2,3,1485,2,1411,3
2,20180407,106397,200460,6-3 6-4,3,433,87,,
2,20180407,106397,106150,6-4 1-6 7-5,3,433,87,1485,2
2,20180407,207139,200460,6-4 6-3,3,1378,3,,
2,20180407,104655,105961,7-5 6-4,3,41,1210,870,16
2,20180407,106175,105899,4-6 6-4 6-1,3,834,19,284,173
2,20180407,104655,106175,6-2 6-1,3,41,1210,834,19
2,20180407,208028,207738,5-7 6-3 [1-0],3,,,,
2,20180409,105550,111578,6-3 6-2,3,63,830,184,313
2,20180409,106044,105385,6-3 6-2,3,87,650,130,426
2,20180409,105815,104882,6-2 6-2,3,56,898,128,433
2,20180409,106216,111442,6-1 6-1,3,108,531,99,611
2,20180409,103333,106121,7-6(5) 6-4,3,88,645,111,513
2,20180409,106045,104269,6-4 7-6(4),3,122,456,36,1305
2,20180409,105992,200175,6-4 6-3,3,54,945,187,309
2,20180409,126203,105065,6-7(3) 6-2 7-6(6),3,72,744,124,450
2,20180409,104547,106415,6-1 6-2,3,66,798,380,109
2,20180409,105449,124014,3-6 7-6(5) 6-2,3,51,975,120,465
2,20180409,126207,111456,6-3 6-3,3,58,893,142,398
2,20180409,105967,104460,6-4 6-3,3,143,396,152,363
2,20180409,105550,105023,2-6 7-6(4) 7-6(3),3,63,830,14,2265
2,20180409,105815,106044,6-2 7-6(3),3,56,898,87,650
2,20180409,106401,106216,6-7(2) 6-1 6-2,3,24,1675,108,531
2,20180409,103333,106045,7-5 7-5,3,88,645,122,456
2,20180409,126203,105992,3-6 6-0 6-3,3,72,744,54,945
2,20180409,106058,104547,6-4 6-4,3,16,2200,66,798
2,20180409,105449,126207,6-3 6-4,3,51,975,58,893
2,20180409,104545,105967,6-4 6-2,3,9,3125,143,396
2,20180409,105815,105550,4-6 7-5 6-3,3,56,898,63,830
2,20180409,103333,106401,3-6 6-2 6-3,3,88,645,24,1675
2,20180409,126203,106058,6-3 3-6 6-4,3,72,744,16,2200
2,20180409,105449,104545,7-6(4) 4-6 7-6(5),3,51,975,9,3125
2,20180409,105815,103333,7-6(2) 7-6(4),3,56,898,88,645
2,20180409,105449,126203,7-5 6-7(4) 6-2,3,51,975,72,744
2,20180409,105449,105815,7-6(2) 2-6 6-4,3,51,975,56,898
2,20180409,106378,106210,5-0 RET,3,26,1627,65,815
2,20180409,105430,104312,1-6 6-3 6-0,3,93,626,62,851
2,20180409,104291,105916,1-6 6-4 6-2,3,91,638,61,864
2,20180409,104999,103893,6-3 6-4,3,55,932,57,895
2,20180409,104755,105341,6-1 7-6(2),3,38,1295,102,586
2,20180409,104198,123921,6-2 6-2,3,67,787,135,418
2,20180409,106148,109739,6-3 6-1,3,78,706,73,738
2,20180409,104468,105332,6-2 6-7(1) 7-6(5),3,71,755,47,1065
2,20180409,105806,104898,4-6 6-4 7-5,3,94,623,44,1120
2,20180409,105311,124079,7-5 7-5,3,70,760,228,240
2,20180409,105932,126610,7-6(2) 6-4,3,86,655,104,577
2,20180409,104467,104259,2-6 6-0 7-6(3),3,617,43,34,1380
2,20180409,105063,105238,6-2 6-3,3,221,246,52,966
2,20180409,104665,125802,6-3 7-5,3,355,126,123,452
2,20180409,106072,105526,3-6 6-3 6-2,3,160,349,60,880
2,20180409,105077,144760,6-1 6-2,3,23,1745,727,27
2,20180409,106378,105430,6-2 6-4,3,26,1627,93,626
2,20180409,104291,104999,6-2 6-4,3,91,638,55,932
2,20180409,104755,104198,6-2 6-4,3,38,1295,67,787
2,20180409,104468,106148,7-5 6-1,3,71,755,78,706
2,20180409,105311,105806,6-3 3-6 6-4,3,70,760,94,623
2,20180409,105932,104467,7-6(5) 5-7 6-3,3,86,655,617,43
2,20180409,104665,105063,6-0 6-2,3,355,126,221,246
2,20180409,106072,105077,7-6(4) 6-2,3,160,349,23,1745
2,20180409,106378,104291,6-2 6-1,3,26,1627,91,638
2,20180409,104755,104468,6-2 7-6(4),3,38,1295,71,755
2,20180409,105311,105932,6-2 4-6 6-1,3,70,760,86,655
2,20180409,104665,106072,6-4 5-7 6-3,3,355,126,160,349
2,20180409,106378,104755,6-3 6-4,3,26,1627,38,1295
2,20180409,104665,105311,6-4 6-4,3,355,126,70,760
2,20180409,104665,106378,6-2 6-2,3,355,126,26,1627
2,20180416,104269,104655,5-7 7-6(4) 6-1,3,37,1280,41,1210
2,20180416,106065,106000,6-3 6-2,3,100,606,31,1415
2,20180416,105683,200031,3-6 6-2 6-3,3,22,1765,365,122
2,20180416,105453,104607,4-6 6-2 6-1,3,36,1280,18,2140
2,20180416,106421,105916,6-7(4) 6-2 7-5,3,49,984,59,864
2,20180416,104312,106378,6-3 5-7 6-2,3,62,851,23,1757
2,20180416,104180,104252,7-5 6-4,3,28,1465,74,729
2,20180416,105526,105216,6-3 6-2,3,61,855,43,1160
2,20180416,104926,125802,6-4 7-5,3,20,1840,122,458
2,20180416,106043,105550,0-6 6-2 6-3,3,15,2220,60,858
2,20180416,104755,104871,6-4 7-6(5),3,34,1340,84,685
2,20180416,104999,200000,6-2 6-7(4) 6-1,3,55,932,175,317
2,20180416,126774,133430,6-3 6-4,3,71,767,45,1118
2,20180416,103852,105332,5-7 7-6(5) 6-4,3,30,1420,48,1020
2,20180416,105138,105376,6-4 6-3,3,16,2175,50,979
2,20180416,105077,111577,6-3 6-3,3,24,1745,51,977
2,20180416,104259,105815,6-2 6-2,3,40,1230,47,1033
2,20180416,105732,103893,7-6(7) 6-4,3,82,690,63,850
2,20180416,126094,104898,7-6(7) 2-6 7-5,3,33,1378,44,1120
2,20180416,106432,103898,6-2 6-3,3,39,1251,57,891
2,20180416,104925,105583,6-0 6-1,3,13,2310,93,639
2,20180416,104468,105173,6-3 4-6 6-2,3,69,780,26,1655
2,20180416,111575,106423,7-5 6-4,3,38,1255,150,380
2,20180416,105379,105806,6-4 7-6(3),3,58,877,92,643
2,20180416,105227,104269,6-3 7-6(4),3,3,4985,37,1280
2,20180416,105683,106065,7-6(5) 6-2,3,22,1765,100,606
2,20180416,105453,106421,7-5 6-2,3,36,1280,49,984
2,20180416,104312,104198,4-6 6-3 7-5,3,62,851,68,798
2,20180416,100644,104180,4-6 6-3 6-2,3,4,4925,28,1465
2,20180416,105526,104926,6-4 6-2,3,61,855,20,1840
2,20180416,104755,106043,6-2 6-1,3,34,1340,15,2220
2,20180416,104999,106298,2-6 6-1 7-6(3),3,55,932,11,2410
2,20180416,105676,126774,7-6(4) 7-5,3,10,3110,71,767
2,20180416,105138,103852,6-3 7-6(5),3,16,2175,30,1420
2,20180416,104259,105077,6-4 6-2,3,40,1230,24,1745
2,20180416,105777,105732,3-6 6-2 6-4,3,5,4635,82,690
2,20180416,106233,126094,5-7 7-5 7-5,3,7,3665,33,1378
2,20180416,104925,106432,7-6(2) 7-5,3,13,2310,39,1251
2,20180416,111575,104468,6-2 6-2,3,38,1255,69,780
2,20180416,104745,105379,6-1 6-3,3,1,8770,58,877
2,20180416,105227,105683,W/O,3,3,4985,22,1765
2,20180416,105453,104312,6-0 2-6 6-3,3,36,1280,62,851
2,20180416,100644,105526,6-4 4-6 6-4,3,4,4925,61,855
2,20180416,104755,104999,6-2 7-5,3,34,1340,55,932
2,20180416,105676,105138,6-4 7-5,3,10,3110,16,2175
2,20180416,105777,104259,4-6 6-3 6-4,3,5,4635,40,1230
2,20180416,106233,104925,6-7(2) 6-2 6-3,3,7,3665,13,2310
2,20180416,104745,111575,6-3 6-2,3,1,8770,38,1255
2,20180416,105453,105227,6-4 6-7(1) 6-3,3,36,1280,3,4985
2,20180416,100644,104755,4-6 6-2 7-5,3,4,4925,34,1340
2,20180416,105777,105676,6-4 7-6(5),3,5,4635,10,3110
2,20180416,104745,106233,6-0 6-2,3,1,8770,7,3665
2,20180416,105453,100644,3-6 6-3 6-4,3,36,1280,4,4925
2,20180416,104745,105777,6-4 6-1,3,1,8770,5,4635
2,20180416,104745,105453,6-3 6-2,3,1,8770,36,1280
2,20180423,104468,125802,6-2 6-3,3,70,780,117,485
2,20180423,104291,105815,6-4 6-4,3,88,673,49,993
2,20180423,104655,106120,6-0 6-4,3,46,1040,207,279
2,20180423,105332,111797,7-6(4) 6-7(3) 6-4,3,47,1020,64,822
2,20180423,144719,105311,6-4 3-6 7-5,3,174,322,67,805
2,20180423,105550,105376,6-4 6-4,3,60,858,50,979
2,20180423,104297,111577,6-3 6-1,3,125,442,51,977
2,20180423,126774,144895,6-4 6-1,3,63,822,137,401
2,20180423,103333,103990,6-7(5) 7-6(8) 6-4,3,75,715,211,271
2,20180423,106216,106072,7-5 5-7 6-3,3,106,536,138,400
2,20180423,104919,104999,6-3 6-0,3,45,1073,52,977
2,20180423,104719,105062,6-2 6-2,3,129,435,95,634
2,20180423,105373,105643,6-3 6-7(5) 6-4,3,140,396,76,710
2,20180423,105583,124079,6-4 6-7(5) 6-3,3,91,664,226,249
2,20180423,104198,105216,7-6(5) 7-6(5),3,69,789,42,1154
2,20180423,106148,104890,6-2 6-4,3,77,710,420,91
2,20180423,105777,104468,6-2 6-1,3,5,4950,70,780
2,20180423,104291,124014,6-4 6-3,3,88,673,149,381
2,20180423,105173,104655,6-4 7-6(5),3,27,1585,46,1040
2,20180423,105807,105332,6-3 6-3,3,11,2305,47,1020
2,20180423,106233,144719,7-6(8) 6-1,3,7,3755,174,322
2,20180423,106075,105550,6-3 6-3,3,146,387,60,858
2,20180423,105077,104297,3-6 6-3 6-4,3,40,1190,125,442
2,20180423,126774,106043,6-2 6-1,3,63,822,17,2130
2,20180423,105138,103333,6-7(4) 6-2 6-4,3,15,2175,75,715
2,20180423,104665,106216,6-4 6-3,3,153,376,106,536
2,20180423,111575,104919,6-4 6-3,3,37,1300,45,1073
2,20180423,105676,104719,4-6 7-6(2) 6-2,3,10,2930,129,435
2,20180423,105373,104925,6-2 1-6 6-3,3,140,396,12,2220
2,20180423,103852,105583,6-4 2-6 6-4,3,30,1420,91,664
2,20180423,104198,105453,6-3 0-0 RET,3,69,789,22,1835
2,20180423,104745,106148,6-4 6-4,3,1,8770,77,710
2,20180423,105777,104291,7-5 3-6 7-6(8),3,5,4950,88,673
2,20180423,105807,105173,6-2 4-6 7-6(6),3,11,2305,27,1585
2,20180423,106233,106075,7-6(5) 6-2,3,7,3755,146,387
2,20180423,126774,105077,6-4 7-5,3,63,822,40,1190
2,20180423,105138,104665,6-4 6-1,3,15,2175,153,376
2,20180423,105676,111575,2-6 7-6(2) 6-0,3,10,2930,37,1300
2,20180423,105373,103852,6-1 6-4,3,140,396,30,1420
2,20180423,104745,104198,6-1 6-3,3,1,8770,69,789
2,20180423,105807,105777,6-3 7-6(4),3,11,2305,5,4950
2,20180423,126774,106233,6-3 6-2,3,63,822,7,3755
2,20180423,105676,105138,6-7(3) 6-2 6-2,3,10,2930,15,2175
2,20180423,104745,105373,6-0 7-5,3,1,8770,140,396
2,20180423,126774,105807,7-5 6-3,3,63,822,11,2305
2,20180423,104745,105676,6-4 6-0,3,1,8770,10,2930
2,20180423,104745,126774,6-2 6-1,3,1,8770,63,822
2,20180423,106065,105806,6-3 6-4,3,92,664,89,669
2,20180423,122330,104797,6-7(6) 7-6(5) 7-5,3,143,390,87,673
2,20180423,105526,105132,2-6 6-4 7-5,3,61,830,133,415
2,20180423,105932,103893,6-4 6-2,3,79,707,66,815
2,20180423,104022,200436,6-3 6-3,3,100,610,453,81
2,20180423,104312,105341,4-6 7-5 6-3,3,55,951,99,611
2,20180423,105379,105657,6-7(3) 7-5 6-3,3,57,922,84,680
2,20180423,126610,105226,6-4 3-6 7-6(4),3,104,577,163,337
2,20180423,132283,128034,6-7(2) 7-6(8) 6-4,3,159,352,182,309
2,20180423,120424,105916,4-6 6-3 6-2,3,134,415,59,864
2,20180423,109739,104678,3-6 6-4 6-4,3,74,731,71,775
2,20180423,105357,105430,6-4 7-5,3,94,645,97,626
2,20180423,106065,106000,6-3 6-1,3,92,664,32,1415
2,20180423,105526,122330,6-1 6-4,3,61,830,143,390
2,20180423,105932,133430,6-2 6-4,3,79,707,43,1128
2,20180423,104312,104022,6-1 6-2,3,55,951,100,610
2,20180423,105379,126610,7-6(2) 4-6 6-4,3,57,922,104,577
2,20180423,132283,104755,6-4 7-6(4),3,159,352,29,1430
2,20180423,120424,109739,6-1 6-3,3,134,415,74,731
2,20180423,105357,106298,6-3 6-4,3,94,645,14,2200
2,20180423,106065,105526,5-7 6-4 6-2,3,92,664,61,830
2,20180423,104312,105932,6-4 7-6(3),3,55,951,79,707
2,20180423,105379,132283,6-3 2-6 6-2,3,57,922,159,352
2,20180423,105357,120424,2-6 6-1 6-4,3,94,645,134,415
2,20180423,106065,104312,5-7 7-6(4) 6-3,3,92,664,55,951
2,20180423,105357,105379,2-6 7-6(3) 7-6(5),3,94,645,57,922
2,20180423,106065,105357,7-5 6-4,3,92,664,94,645
2,20180430,106044,105065,6-2 6-2,3,93,650,123,450
2,20180430,106120,106393,6-4 7-5,3,206,287,263,198
2,20180430,111797,104919,3-6 7-6(7) 6-4,3,65,822,45,1086
2,20180430,126207,105815,3-6 7-6(5) 7-6(4),3,64,823,51,993
2,20180430,104620,106249,6-3 6-2,3,153,373,207,284
2,20180430,105643,105077,6-2 6-4,3,79,710,41,1145
2,20180430,105311,106421,7-6(1) 7-5,3,68,805,50,1019
2,20180430,105155,104468,6-3 4-6 7-6(4),3,143,402,70,780
2,20180430,200282,105671,6-3 6-1,3,111,497,108,511
2,20180430,111815,104898,6-4 3-6 6-3,3,103,581,43,1120
2,20180430,106148,106216,7-6(1) 6-3,3,77,722,105,534
2,20180430,126774,104665,7-6(2) 6-3,3,44,1106,132,425
2,20180430,105807,106044,6-1 7-5,3,11,2440,93,650
2,20180430,111797,106120,6-3 7-6(6),3,65,822,206,287
2,20180430,126207,104180,6-4 7-5,3,64,823,28,1465
2,20180430,104620,105643,3-6 7-5 6-2,3,153,373,79,710
2,20180430,105311,105155,4-6 7-6(1) 7-5,3,68,805,143,402
2,20180430,106378,200282,6-2 7-5,3,23,1732,111,497
2,20180430,106148,111815,5-7 6-2 7-6(1),3,77,722,103,581
2,20180430,126774,104731,6-7(3) 6-3 6-3,3,44,1106,8,3390
2,20180430,105807,111797,6-2 2-6 6-1,3,11,2440,65,822
2,20180430,126207,104620,7-5 6-2,3,64,823,153,373
2,20180430,105311,106378,6-3 1-6 6-0,3,68,805,23,1732
2,20180430,126774,106148,6-7(2) 6-2 7-6(3),3,44,1106,77,722
2,20180430,126207,105807,6-2 6-3,3,64,823,11,2440
2,20180430,105311,126774,6-4 1-6 7-6(4),3,68,805,44,1106
2,20180430,105311,126207,6-4 6-4,3,68,805,64,823
2,20180430,105341,104022,6-1 6-1,3,100,601,99,620
2,20180430,105583,105357,6-4 6-0,3,92,664,69,786
2,20180430,104871,105932,7-5 6-3,3,87,675,75,732
2,20180430,106121,126610,7-5 6-3,3,114,491,102,594
2,20180430,104297,105430,6-4 6-4,3,121,452,98,626
2,20180430,104678,106071,3-6 6-0 7-5,3,71,755,210,281
2,20180430,103893,117356,6-2 6-3,3,76,725,251,215
2,20180430,105477,111200,4-6 6-3 6-2,3,186,306,135,418
2,20180430,111513,104797,7-6(5) 7-6(6),3,110,500,89,673
2,20180430,106210,104593,6-3 6-1,3,84,688,230,249
2,20180430,106329,105589,6-2 3-6 6-1,3,131,434,115,490
2,20180430,104291,104947,6-1 6-2,3,78,718,334,144
2,20180430,105341,106000,6-2 0-6 6-2,3,100,601,32,1415
2,20180430,104871,105583,4-6 7-6(3) 6-2,3,87,675,92,664
2,20180430,106121,105379,6-2 6-2,3,114,491,63,850
2,20180430,104297,104678,6-2 6-3,3,121,452,71,755
2,20180430,103893,105477,6-2 7-6(5),3,76,725,186,306
2,20180430,111513,104312,6-3 6-7(4) 6-3,3,110,500,48,1021
2,20180430,106210,106329,6-2 2-6 7-6(3),3,84,688,131,434
2,20180430,104291,105227,6-4 6-2,3,78,718,4,4985
2,20180430,104871,105341,6-2 6-2,3,87,675,100,601
2,20180430,106121,104297,1-6 6-1 6-4,3,114,491,121,452
2,20180430,111513,103893,6-7(5) 7-5 7-6(3),3,110,500,76,725
2,20180430,104291,106210,3-6 6-4 6-1,3,78,718,84,688
2,20180430,106121,104871,6-3 4-6 6-4,3,114,491,87,675
2,20180430,104291,111513,6-3 6-2,3,78,718,110,500
2,20180430,106121,104291,7-6(4) 6-4,3,114,491,78,718
2,20180430,134770,105657,7-6(3) 6-3,3,193,299,86,680
2,20180430,104999,104890,6-4 6-3,3,54,977,422,91
2,20180430,104259,103333,7-5 6-4,3,34,1320,82,690
2,20180430,109739,104460,5-6 RET,3,73,739,159,347
2,20180430,105916,105550,6-4 7-5,3,61,856,60,860
2,20180430,106065,104926,5-7 6-3 6-2,3,59,891,19,1840
2,20180430,105806,104792,6-2 3-6 6-3,3,90,669,40,1175
2,20180430,105373,104252,3-6 6-4 6-3,3,122,451,72,745
2,20180430,104897,105062,7-6(8) 3-6 6-3,3,163,336,96,634
2,20180430,120424,105216,4-6 7-6(9) 6-2,3,119,458,46,1070
2,20180430,105526,109054,7-6(1) 6-4,3,62,855,401,101
2,20180430,105870,104571,6-2 6-4,3,118,465,80,699
2,20180430,105138,134770,6-4 6-3,3,14,2175,193,299
2,20180430,104259,104999,6-2 6-2,3,34,1320,54,977
2,20180430,109739,106043,6-4 6-2,3,73,739,16,2130
2,20180430,105916,106065,7-6(5) 6-1,3,61,856,59,891
2,20180430,105373,105806,4-6 6-3 7-5,3,122,451,90,669
2,20180430,111202,104897,6-1 6-1,3,22,1817,163,336
2,20180430,105526,120424,6-3 3-6 6-3,3,62,855,119,458
2,20180430,100644,105870,6-7(12) 6-4 6-2,3,3,5195,118,465
2,20180430,104259,105138,6-4 6-4,3,34,1320,14,2175
2,20180430,109739,105916,6-3 6-4,3,73,739,61,856
2,20180430,111202,105373,6-3 6-4,3,22,1817,122,451
2,20180430,100644,105526,6-3 6-2,3,3,5195,62,855
2,20180430,104259,109739,6-2 6-4,3,34,1320,73,739
2,20180430,100644,111202,7-5 6-2,3,3,5195,22,1817
